tconst,ordering,nconst,category,characters,averageRating,numVotes,directors,writers,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres,decennie_startYear,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,title,region,language,isOriginalTitle
tt0249947,3,nm5483736,actress,(segment \Morsian\),6.7,202,"nm0487844,nm0499777",nm0487844,movie,Seitsemän laulua tundralta,0.0,2000.0,90.0,"Drama,History",2000.0,Tajuda Hudi,,,actress,tt0249947,7 chants de la toundra,FR,fr,0
tt0249947,4,nm0399719,actress,(segment \Morsian\),6.7,202,"nm0487844,nm0499777",nm0487844,movie,Seitsemän laulua tundralta,0.0,2000.0,90.0,"Drama,History",2000.0,Vitalina Hudi,,,actress,tt0249947,7 chants de la toundra,FR,fr,0
tt0249947,5,nm5483595,actor,(segment \Morsian\),6.7,202,"nm0487844,nm0499777",nm0487844,movie,Seitsemän laulua tundralta,0.0,2000.0,90.0,"Drama,History",2000.0,Hadko Japtik,,,actor,tt0249947,7 chants de la toundra,FR,fr,0
tt0249947,6,nm5483482,actor,(segment \Morsian\),6.7,202,"nm0487844,nm0499777",nm0487844,movie,Seitsemän laulua tundralta,0.0,2000.0,90.0,"Drama,History",2000.0,Ivan Japtik,,,actor,tt0249947,7 chants de la toundra,FR,fr,0
tt0249947,7,nm5484440,actor,(segment \Morsian\),6.7,202,"nm0487844,nm0499777",nm0487844,movie,Seitsemän laulua tundralta,0.0,2000.0,90.0,"Drama,History",2000.0,Arkadi Laptander,,,actor,tt0249947,7 chants de la toundra,FR,fr,0
tt0249947,8,nm5483922,actress,(segment \Morsian\),6.7,202,"nm0487844,nm0499777",nm0487844,movie,Seitsemän laulua tundralta,0.0,2000.0,90.0,"Drama,History",2000.0,Lidija Okotetto,,,actress,"tt0249947,tt0366652",7 chants de la toundra,FR,fr,0
tt0249947,9,nm5484470,actor,(segment \Morsian\),6.7,202,"nm0487844,nm0499777",nm0487844,movie,Seitsemän laulua tundralta,0.0,2000.0,90.0,"Drama,History",2000.0,Viktor Pistsulin,,,actor,tt0249947,7 chants de la toundra,FR,fr,0
tt0249947,10,nm5483377,actress,(segment \Morsian\),6.7,202,"nm0487844,nm0499777",nm0487844,movie,Seitsemän laulua tundralta,0.0,2000.0,90.0,"Drama,History",2000.0,Janina Serotetto,,,actress,tt0249947,7 chants de la toundra,FR,fr,0
tt0366652,8,nm5483922,actress,unknown,6.2,110,"nm0487844,nm0499777",nm0487844,movie,Jumalan morsian,0.0,2004.0,85.0,"Biography,Drama",2000.0,Lidija Okotetto,,,actress,"tt0249947,tt0366652",La fiancée du 7e ciel,FR,fr,0
tt0366652,1,nm5483146,actor,Lapsi Sjarda,6.2,110,"nm0487844,nm0499777",nm0487844,movie,Jumalan morsian,0.0,2004.0,85.0,"Biography,Drama",2000.0,Jana Hudi,,,actor,"tt0366652,tt0249947",La fiancée du 7e ciel,FR,fr,0
tt0366652,2,nm5499325,actor,Sjarda,6.2,110,"nm0487844,nm0499777",nm0487844,movie,Jumalan morsian,0.0,2004.0,85.0,"Biography,Drama",2000.0,Ljubov Lapsui,,,actor,tt0366652,La fiancée du 7e ciel,FR,fr,0
tt0366652,3,nm5498515,actress,Vanha Sjarda,6.2,110,"nm0487844,nm0499777",nm0487844,movie,Jumalan morsian,0.0,2004.0,85.0,"Biography,Drama",2000.0,Angelina Serotetto,,,actress,tt0366652,La fiancée du 7e ciel,FR,fr,0
tt0366652,4,nm1375346,actress,unknown,6.2,110,"nm0487844,nm0499777",nm0487844,movie,Jumalan morsian,0.0,2004.0,85.0,"Biography,Drama",2000.0,Viktoria Hudi,,,actress,tt0366652,La fiancée du 7e ciel,FR,fr,0
tt0366652,5,nm5499534,actor,unknown,6.2,110,"nm0487844,nm0499777",nm0487844,movie,Jumalan morsian,0.0,2004.0,85.0,"Biography,Drama",2000.0,Juri Toholja,,,actor,tt0366652,La fiancée du 7e ciel,FR,fr,0
tt0366652,6,nm5498651,actor,unknown,6.2,110,"nm0487844,nm0499777",nm0487844,movie,Jumalan morsian,0.0,2004.0,85.0,"Biography,Drama",2000.0,Viktoria Okotetto,,,actor,tt0366652,La fiancée du 7e ciel,FR,fr,0
tt0366652,7,nm5499998,actor,unknown,6.2,110,"nm0487844,nm0499777",nm0487844,movie,Jumalan morsian,0.0,2004.0,85.0,"Biography,Drama",2000.0,Vakke Tibitsi,,,actor,tt0366652,La fiancée du 7e ciel,FR,fr,0
tt0366652,10,nm5484053,actor,unknown,6.2,110,"nm0487844,nm0499777",nm0487844,movie,Jumalan morsian,0.0,2004.0,85.0,"Biography,Drama",2000.0,Vera Horotetto,,,actor,"tt0366652,tt0249947",La fiancée du 7e ciel,FR,fr,0
tt0250081,7,nm0725717,actress,Joyce (segment \Fiction\),6.8,18372,nm0001754,nm0001754,movie,Storytelling,0.0,2001.0,87.0,"Comedy,Drama,Romance",2000.0,Nancy Anne Ridder,,,actress,"tt0117571,tt0250081,tt21235030,tt0352557",Storytelling,FR,fr,0
tt0250223,15,nm3019865,producer,unknown,6.7,58159,nm0149260,"nm0331453,nm0879853,nm0149260",movie,Astérix & Obélix : Mission Cléopâtre,0.0,2002.0,107.0,"Adventure,Comedy,Family",2000.0,Alex Berger,,,producer,"tt4063800,tt0250223,tt0357111,tt1223156",Astérix & Obélix : Au service de Cléopâtre,FR,fr,0
tt0250223,15,nm3019865,producer,unknown,6.7,58159,nm0149260,"nm0331453,nm0879853,nm0149260",movie,Astérix & Obélix : Mission Cléopâtre,0.0,2002.0,107.0,"Adventure,Comedy,Family",2000.0,Alex Berger,,,producer,"tt4063800,tt0250223,tt0357111,tt1223156",Astérix & Obélix : Mission Cléopâtre,FR,fr,0
tt0357111,16,nm3019865,producer,unknown,5.8,15073,nm0149260,"nm0058713,nm0149260,nm0283997,nm0553237,nm0746162",movie,RRRrrrr!!!,0.0,2004.0,98.0,"Comedy,Crime,Mystery",2000.0,Alex Berger,,,producer,"tt4063800,tt0250223,tt0357111,tt1223156",RRRrrrr!!!,FR,fr,0
tt0311289,9,nm1008574,actor,Magnet,7.0,101056,nm0001112,nm1144337,movie,Holes,0.0,2003.0,117.0,"Adventure,Comedy,Drama",2000.0,Miguel Castro,,,actor,"tt0311289,tt0250224,tt0286486,tt0446082",La morsure du lézard,FR,fr,0
tt0250343,1,nm0243805,actress,Roudoudou,5.8,378,"nm0156152,nm0643130","nm0156152,nm0643130",movie,Du poil sous les roses,0.0,2000.0,85.0,Comedy,2000.0,Julie Durand,,,actress,"tt0282739,tt0322449,tt1179855,tt0409184","Dis pourquoi, dis comment",FR,fr,0
tt0250343,1,nm0243805,actress,Roudoudou,5.8,378,"nm0156152,nm0643130","nm0156152,nm0643130",movie,Du poil sous les roses,0.0,2000.0,85.0,Comedy,2000.0,Julie Durand,,,actress,"tt0282739,tt0322449,tt1179855,tt0409184",Du poil sous les roses,FR,fr,0
tt0250343,3,nm0745552,actor,Romain,5.8,378,"nm0156152,nm0643130","nm0156152,nm0643130",movie,Du poil sous les roses,0.0,2000.0,85.0,Comedy,2000.0,Alexis Roucout,,,actor,"tt0304897,tt0250343,tt0350437","Dis pourquoi, dis comment",FR,fr,0
tt0250343,3,nm0745552,actor,Romain,5.8,378,"nm0156152,nm0643130","nm0156152,nm0643130",movie,Du poil sous les roses,0.0,2000.0,85.0,Comedy,2000.0,Alexis Roucout,,,actor,"tt0304897,tt0250343,tt0350437",Du poil sous les roses,FR,fr,0
tt0250343,4,nm0701802,actor,Francis,5.8,378,"nm0156152,nm0643130","nm0156152,nm0643130",movie,Du poil sous les roses,0.0,2000.0,85.0,Comedy,2000.0,Jean-Baptiste Pénigault,,,actor,"tt5579374,tt0250343,tt0396923,tt0296178","Dis pourquoi, dis comment",FR,fr,0
tt0250343,4,nm0701802,actor,Francis,5.8,378,"nm0156152,nm0643130","nm0156152,nm0643130",movie,Du poil sous les roses,0.0,2000.0,85.0,Comedy,2000.0,Jean-Baptiste Pénigault,,,actor,"tt5579374,tt0250343,tt0396923,tt0296178",Du poil sous les roses,FR,fr,0
tt0250343,14,nm0723879,actor,Le père de Roudoudou,5.8,378,"nm0156152,nm0643130","nm0156152,nm0643130",movie,Du poil sous les roses,0.0,2000.0,85.0,Comedy,2000.0,Philippe Richard,,,actor,"tt0250343,tt0348336","Dis pourquoi, dis comment",FR,fr,0
tt0250343,14,nm0723879,actor,Le père de Roudoudou,5.8,378,"nm0156152,nm0643130","nm0156152,nm0643130",movie,Du poil sous les roses,0.0,2000.0,85.0,Comedy,2000.0,Philippe Richard,,,actor,"tt0250343,tt0348336",Du poil sous les roses,FR,fr,0
tt0250468,12,nm0294206,writer,unknown,5.4,19436,nm0155280,"nm0294206,nm0512457",movie,Killing Me Softly,0.0,2002.0,100.0,"Drama,Mystery,Romance",2000.0,Sean French,1959.0,,writer,"tt0250468,tt0787488,tt27056116,tt0462520",Feu de glace,FR,fr,0
tt0250485,12,nm0326041,writer,unknown,3.6,537,nm0026000,"nm0326041,nm5378428,nm0624637,nm0202835,nm0204920",movie,L.A.P.D.: To Protect and to Serve,0.0,2001.0,94.0,"Action,Crime,Drama",2000.0,Gene Goldsman,,,writer,tt0250485,L.A.P.D. Protéger et servir,FR,fr,0
tt0250485,13,nm5378428,writer,unknown,3.6,537,nm0026000,"nm0326041,nm5378428,nm0624637,nm0202835,nm0204920",movie,L.A.P.D.: To Protect and to Serve,0.0,2001.0,94.0,"Action,Crime,Drama",2000.0,John Meyer,,,writer,tt0250485,L.A.P.D. Protéger et servir,FR,fr,0
tt0250494,12,nm0113005,writer,unknown,6.5,250680,nm0525659,"nm0113005,nm0527581,nm0809006",movie,Legally Blonde,0.0,2001.0,96.0,"Comedy,Romance",2000.0,Amanda Brown,,,writer,"tt0250494,tt0333780,tt1125194,tt27775325",La Revanche d'une blonde,FR,fr,0
tt0333780,12,nm0113005,writer,unknown,4.8,73189,nm0379237,"nm0113005,nm0013996,nm0236881,nm1009988",movie,"Legally Blonde 2: Red, White & Blonde",0.0,2003.0,95.0,Comedy,2000.0,Amanda Brown,,,writer,"tt0250494,tt0333780,tt1125194,tt27775325",La blonde contre-attaque,FR,fr,0
tt0250655,1,nm0396138,actress,Mamal's Sister,6.1,23,nm0286571,nm0286571,movie,Mard-e Koochak,0.0,2000.0,85.0,"Drama,Family",2000.0,Zahra Hosseini,,,actress,tt0250655,Le petit homme,FR,fr,0
tt0250655,2,nm0443647,actress,Mother,6.1,23,nm0286571,nm0286571,movie,Mard-e Koochak,0.0,2000.0,85.0,"Drama,Family",2000.0,Maryam Kazemi,,,actress,"tt30623910,tt27867590,tt28153766,tt27744722",Le petit homme,FR,fr,0
tt0250655,3,nm0517428,actress,Mamal's Sister,6.1,23,nm0286571,nm0286571,movie,Mard-e Koochak,0.0,2000.0,85.0,"Drama,Family",2000.0,Maryam Loft,,,actress,tt0250655,Le petit homme,FR,fr,0
tt0250655,4,nm0517443,actor,Baba Ali,6.1,23,nm0286571,nm0286571,movie,Mard-e Koochak,0.0,2000.0,85.0,"Drama,Family",2000.0,Alijan Lofti,,,actor,tt0250655,Le petit homme,FR,fr,0
tt0250655,5,nm0610564,actor,Teacher,6.1,23,nm0286571,nm0286571,movie,Mard-e Koochak,0.0,2000.0,85.0,"Drama,Family",2000.0,Habibollah Mozaffari,,,actor,tt0250655,Le petit homme,FR,fr,0
tt0250655,6,nm0619835,actor,Javad,6.1,23,nm0286571,nm0286571,movie,Mard-e Koochak,0.0,2000.0,85.0,"Drama,Family",2000.0,Ammar Najafi,,,actor,tt0250655,Le petit homme,FR,fr,0
tt0250655,7,nm0722073,actor,unknown,6.1,23,nm0286571,nm0286571,movie,Mard-e Koochak,0.0,2000.0,85.0,"Drama,Family",2000.0,Mohammad Reza Safari,,,actor,tt0250655,Le petit homme,FR,fr,0
tt0250687,7,nm1036443,actress,Casino Bartender,6.5,123606,nm0958387,nm0106563,movie,Rat Race,0.0,2001.0,112.0,"Action,Adventure,Comedy",2000.0,Carrie Diamond,,,actress,tt0250687,Course folle,FR,fr,0
tt0250687,7,nm1036443,actress,Casino Bartender,6.5,123606,nm0958387,nm0106563,movie,Rat Race,0.0,2001.0,112.0,"Action,Adventure,Comedy",2000.0,Carrie Diamond,,,actress,tt0250687,Cash Express,FR,fr,0
tt0293155,7,nm0493214,actress,Cindy,5.3,497,nm0244967,"nm1027988,nm0244967,nm1038819",movie,"Filles perdues, cheveux gras",0.0,2002.0,100.0,"Comedy,Drama,Fantasy",2000.0,Esse Lawson,,,actress,"tt0250744,tt0293155,tt0291259,tt0284387","Filles perdues, cheveux gras",FR,fr,0
tt0250809,1,nm0418554,actor,Fernando,6.8,4293,nm0775447,nm0884982,movie,La virgen de los sicarios,0.0,2000.0,101.0,"Crime,Drama",2000.0,Germán Jaramillo,1952.0,,actor,"tt0250809,tt4503084,tt2707408,tt0475860",La vierge des tueurs,FR,fr,0
tt0250809,2,nm0050774,actor,Alexis,6.8,4293,nm0775447,nm0884982,movie,La virgen de los sicarios,0.0,2000.0,101.0,"Crime,Drama",2000.0,Anderson Ballesteros,1982.0,,actor,"tt0250809,tt13248198,tt19766466,tt2187850",La vierge des tueurs,FR,fr,0
tt0250809,5,nm1039216,actor,Child Sniffing Glue,6.8,4293,nm0775447,nm0884982,movie,La virgen de los sicarios,0.0,2000.0,101.0,"Crime,Drama",2000.0,Wilmar Agudelo,,,actor,tt0250809,La vierge des tueurs,FR,fr,0
tt0250809,6,nm0959478,actor,4x4 Thief,6.8,4293,nm0775447,nm0884982,movie,La virgen de los sicarios,0.0,2000.0,101.0,"Crime,Drama",2000.0,Juan Carlos Álvarez,,,actor,"tt0250809,tt0248490",La vierge des tueurs,FR,fr,0
tt0250809,7,nm1039252,actor,Taxi Driver Santa Domingo,6.8,4293,nm0775447,nm0884982,movie,La virgen de los sicarios,0.0,2000.0,101.0,"Crime,Drama",2000.0,Jairo Alzate,,,actor,tt0250809,La vierge des tueurs,FR,fr,0
tt0250809,8,nm1039281,actress,Waitress,6.8,4293,nm0775447,nm0884982,movie,La virgen de los sicarios,0.0,2000.0,101.0,"Crime,Drama",2000.0,Zulma Arango,,,actress,tt0250809,La vierge des tueurs,FR,fr,0
tt0250809,9,nm1039407,actor,Taxi Sabaneta 1,6.8,4293,nm0775447,nm0884982,movie,La virgen de los sicarios,0.0,2000.0,101.0,"Crime,Drama",2000.0,José Luis Bedoya,,,actor,tt0250809,La vierge des tueurs,FR,fr,0
tt0250809,10,nm1039596,actress,Alexis's Mother,6.8,4293,nm0775447,nm0884982,movie,La virgen de los sicarios,0.0,2000.0,101.0,"Crime,Drama",2000.0,Cenobia Cano,,,actress,tt0250809,La vierge des tueurs,FR,fr,0
tt0251005,2,nm1951169,actor,DIA Director John Burroughs,2.3,654,"nm0476036,nm0534803","nm0534803,nm0476036",movie,Carnivore,0.0,2000.0,80.0,"Horror,Sci-Fi",2000.0,Jack Solem,,,actor,tt0251005,Carnivore,FR,fr,0
tt0251005,4,nm1956758,actor,Director Burroughs' Aide,2.3,654,"nm0476036,nm0534803","nm0534803,nm0476036",movie,Carnivore,0.0,2000.0,80.0,"Horror,Sci-Fi",2000.0,Michael Hogan,,,actor,tt0251005,Carnivore,FR,fr,0
tt0251005,5,nm0011599,actress,Dana Anderson,2.3,654,"nm0476036,nm0534803","nm0534803,nm0476036",movie,Carnivore,0.0,2000.0,80.0,"Horror,Sci-Fi",2000.0,Jill Adcock,,,actress,tt0251005,Carnivore,FR,fr,0
tt0251005,8,nm1953663,actress,Carol Fletcher,2.3,654,"nm0476036,nm0534803","nm0534803,nm0476036",movie,Carnivore,0.0,2000.0,80.0,"Horror,Sci-Fi",2000.0,Michelle Nicole,,,actress,tt0251005,Carnivore,FR,fr,0
tt0251005,9,nm1957515,actor,Video Engineer Gary McBride,2.3,654,"nm0476036,nm0534803","nm0534803,nm0476036",movie,Carnivore,0.0,2000.0,80.0,"Horror,Sci-Fi",2000.0,David Howard,,,actor,tt0251005,Carnivore,FR,fr,0
tt0251005,10,nm1950928,actor,Gary's Assistant,2.3,654,"nm0476036,nm0534803","nm0534803,nm0476036",movie,Carnivore,0.0,2000.0,80.0,"Horror,Sci-Fi",2000.0,Matthew Brennock,,,actor,tt0251005,Carnivore,FR,fr,0
tt0251160,6,nm0807826,actor,Michael 'Mike' Archibald,7.1,144316,nm0001024,nm0444006,movie,John Q,0.0,2002.0,116.0,"Crime,Drama,Thriller",2000.0,Daniel E. Smith,1990.0,,actor,"tt0251160,tt0092325,tt0364845,tt1178636",John Q.,FR,fr,0
tt0251160,8,nm1130967,actor,Employee Manager,7.1,144316,nm0001024,nm0444006,movie,John Q,0.0,2002.0,116.0,"Crime,Drama,Thriller",2000.0,Barry G. King,,,actor,tt0251160,John Q.,FR,fr,0
tt0251174,9,nm0830776,actress,Customer,4.4,1812,nm0818639,nm0651758,movie,Kevin of the North,0.0,2001.0,86.0,"Adventure,Comedy,Sport",2000.0,Gina Stockdale,,,actress,"tt0857398,tt0251174,tt1843230,tt0383206",L'aventurier du grand nord,FR,fr,0
tt0251174,11,nm0295554,actor,Anchorman,4.4,1812,nm0818639,nm0651758,movie,Kevin of the North,0.0,2001.0,86.0,"Adventure,Comedy,Sport",2000.0,Ted Friend,,,actor,"tt0409459,tt0289879,tt0319343,tt0240515",L'aventurier du grand nord,FR,fr,0
tt0286493,9,nm1017524,actress,Teenage Waitress,6.1,3510,nm0378240,nm0378240,movie,The Badge,0.0,2002.0,103.0,"Crime,Drama,Mystery",2000.0,Audrey Marie Anderson,1975.0,,actress,"tt0460690,tt2193021,tt3107288,tt0486551",En eaux troubles,FR,fr,0
tt0251636,3,nm1427684,actor,unknown,6.9,404,nm0270851,nm0270851,movie,Chico,0.0,2001.0,112.0,Drama,2000.0,Carlos Díaz,1973.0,,actor,"tt6323362,tt1712435,tt0377137,tt0380847",Chico,FR,fr,0
tt0251636,7,nm0961239,actor,unknown,6.9,404,nm0270851,nm0270851,movie,Chico,0.0,2001.0,112.0,Drama,2000.0,Djordje Kukuljica,1973.0,,actor,"tt6108262,tt2626216,tt1305794,tt1517248",Chico,FR,fr,0
tt0251636,10,nm1450468,actor,unknown,6.9,404,nm0270851,nm0270851,movie,Chico,0.0,2001.0,112.0,Drama,2000.0,Camilio LeBert,,,actor,tt0251636,Chico,FR,fr,0
tt0251736,5,nm0052424,actor,Killer Karl,6.0,93994,nm0957772,nm0957772,movie,House of 1000 Corpses,0.0,2003.0,89.0,Horror,2000.0,Chad Bannon,1970.0,,actor,"tt0251736,tt0133152,tt0120770,tt0286585",La Maison des 1000 morts,FR,fr,0
tt0251736,8,nm1332399,actor,Gerry Ober,6.0,93994,nm0957772,nm0957772,movie,House of 1000 Corpses,0.0,2003.0,89.0,Horror,2000.0,Joe Dobbs III,,,actor,tt0251736,La Maison des 1000 morts,FR,fr,0
tt0252076,9,nm1213487,actress,Stephanie Kehoe,5.4,96627,nm0911061,"nm0000455,nm0905458",movie,Maid in Manhattan,0.0,2002.0,105.0,"Comedy,Drama,Romance",2000.0,Marissa Matrone,,,actress,"tt0252076,tt0141842,tt0203259,tt0275140",Coup de foudre à Manhattan,FR,fr,0
tt0303408,8,nm0184231,actress,Cecília,7.1,1870,nm0105242,"nm0032645,nm0105242,nm1038808",movie,O Invasor,0.0,2001.0,97.0,"Drama,Thriller",2000.0,Chris Couto,1960.0,,actress,"tt2661044,tt0252239,tt2711256,tt0303408","O invasor, l'intrus",FR,fr,0
tt0303408,9,nm1191782,actor,Estevão,7.1,1870,nm0105242,"nm0032645,nm0105242,nm1038808",movie,O Invasor,0.0,2001.0,97.0,"Drama,Thriller",2000.0,George Freire,,,actor,"tt0303408,tt0189809,tt8001788","O invasor, l'intrus",FR,fr,0
tt0303408,10,nm0180806,actor,Dr. Araújo,7.1,1870,nm0105242,"nm0032645,nm0105242,nm1038808",movie,O Invasor,0.0,2001.0,97.0,"Drama,Thriller",2000.0,Tanah Correa,1940.0,,actor,"tt0138257,tt0303408,tt0439801","O invasor, l'intrus",FR,fr,0
tt0252266,5,nm1105017,actor,Sam Avery,4.4,471,nm0794791,"nm0179466,nm0317367",movie,Beeper,0.0,2002.0,100.0,"Crime,Thriller",2000.0,Stefan Djordjevic,1994.0,,actor,"tt0252266,tt0408214",Beeper,FR,fr,0
tt0252266,6,nm1298161,actress,Young Prostitute,4.4,471,nm0794791,"nm0179466,nm0317367",movie,Beeper,0.0,2002.0,100.0,"Crime,Thriller",2000.0,Shamaz Begum,,,actress,tt0252266,Beeper,FR,fr,0
tt0252266,8,nm1299517,actor,Concierge,4.4,471,nm0794791,"nm0179466,nm0317367",movie,Beeper,0.0,2002.0,100.0,"Crime,Thriller",2000.0,Suresh Gera,,,actor,"tt0321626,tt1221139,tt1397492,tt0252266",Beeper,FR,fr,0
tt0252266,9,nm1299708,actor,Bookseller,4.4,471,nm0794791,"nm0179466,nm0317367",movie,Beeper,0.0,2002.0,100.0,"Crime,Thriller",2000.0,B. Gurudas,,,actor,tt0252266,Beeper,FR,fr,0
tt0252266,10,nm1299744,actress,Sylvia,4.4,471,nm0794791,"nm0179466,nm0317367",movie,Beeper,0.0,2002.0,100.0,"Crime,Thriller",2000.0,Sue Hainsworth,,,actress,"tt0321626,tt0252266",Beeper,FR,fr,0
tt0252266,12,nm0179466,writer,unknown,4.4,471,nm0794791,"nm0179466,nm0317367",movie,Beeper,0.0,2002.0,100.0,"Crime,Thriller",2000.0,Michael Cordell,,,writer,tt0252266,Beeper,FR,fr,0
tt0252444,1,nm1082266,actress,Molly Craig,7.4,30366,nm0637518,"nm0969922,nm0647608",movie,Rabbit-Proof Fence,0.0,2002.0,94.0,"Adventure,Biography,Drama",2000.0,Everlyn Sampi,1988.0,,actress,"tt0252444,tt0997016,tt0319793",Le chemin de la liberté,FR,fr,0
tt0252444,2,nm1082270,actress,Daisy Craig Kadibill,7.4,30366,nm0637518,"nm0969922,nm0647608",movie,Rabbit-Proof Fence,0.0,2002.0,94.0,"Adventure,Biography,Drama",2000.0,Tianna Sansbury,1992.0,,actress,"tt0252444,tt7726312,tt0319793",Le chemin de la liberté,FR,fr,0
tt0252444,4,nm1081920,actress,Gracie Fields,7.4,30366,nm0637518,"nm0969922,nm0647608",movie,Rabbit-Proof Fence,0.0,2002.0,94.0,"Adventure,Biography,Drama",2000.0,Laura Monaghan,1990.0,,actress,"tt0252444,tt0319793",Le chemin de la liberté,FR,fr,0
tt0252510,3,nm1454466,actress,Femme (doctor's office vignette),6.7,110,nm0358430,,movie,History Lessons,1.0,2000.0,65.0,"Adult,Documentary,History",2000.0,Cocoa Fusco,,,actress,"tt0108089,tt0252510",Leçons d'histoire,FR,fr,0
tt0436710,8,nm0427200,actor,Chancellor Bernard,4.8,258,nm1077873,"nm1649627,nm1077873,nm1059532",movie,Le roman de Renart,0.0,2005.0,90.0,"Animation,Family",2000.0,Hervé Jolly,,,actor,"tt12199580,tt0169415,tt0252568,tt0341742",Le Roman de Renart,FR,fr,0
tt0436710,3,nm1128097,actor,Ysengrin,4.8,258,nm1077873,"nm1649627,nm1077873,nm1059532",movie,Le roman de Renart,0.0,2005.0,90.0,"Animation,Family",2000.0,Marc Bretonnière,1963.0,,actor,"tt1320395,tt1935236,tt2021833,tt0277350",Le Roman de Renart,FR,fr,0
tt0436710,4,nm0582572,actress,Hersent,4.8,258,nm1077873,"nm1649627,nm1077873,nm1059532",movie,Le roman de Renart,0.0,2005.0,90.0,"Animation,Family",2000.0,Denise Metmer,,,actress,"tt0077161,tt0070090,tt0960140,tt0112076",Le Roman de Renart,FR,fr,0
tt0436710,12,nm1649627,writer,unknown,4.8,258,nm1077873,"nm1649627,nm1077873,nm1059532",movie,Le roman de Renart,0.0,2005.0,90.0,"Animation,Family",2000.0,Anonymous,,,writer,"tt0436710,tt0303500,tt12115104",Le Roman de Renart,FR,fr,0
tt0252963,6,nm0137629,actor,Pvt. Mirus,5.4,6187,nm0338283,nm0206092,movie,The Bunker,0.0,2001.0,88.0,"Drama,Horror,Mystery",2000.0,John Carlisle,1935.0,2011.0,actor,"tt0161175,tt0078665,tt0077037,tt0078601",The Bunker,FR,fr,0
tt0252963,10,nm0358848,actor,Pvt. Engels,5.4,6187,nm0338283,nm0206092,movie,The Bunker,0.0,2001.0,88.0,"Drama,Horror,Mystery",2000.0,Nicholas Hamnett,1962.0,,actor,"tt0200682,tt0252963,tt0053494,tt0075472",The Bunker,FR,fr,0
tt0253126,8,nm0769128,actor,Tony,6.1,3701,nm0809321,"nm0298279,nm0698095",movie,High Heels and Low Lifes,0.0,2001.0,86.0,"Action,Comedy,Crime",2000.0,Simon Scardifield,,,actor,"tt0841961,tt0096555,tt1861225,tt1285075",Rouge à lèvres (& arme à feu),FR,fr,0
tt0253126,8,nm0769128,actor,Tony,6.1,3701,nm0809321,"nm0298279,nm0698095",movie,High Heels and Low Lifes,0.0,2001.0,86.0,"Action,Comedy,Crime",2000.0,Simon Scardifield,,,actor,"tt0841961,tt0096555,tt1861225,tt1285075",Rouge à lèvres et arme à feu,FR,fr,0
tt0253126,10,nm1036769,actress,Receptionist,6.1,3701,nm0809321,"nm0298279,nm0698095",movie,High Heels and Low Lifes,0.0,2001.0,86.0,"Action,Comedy,Crime",2000.0,Jane Partridge,1930.0,2008.0,actress,"tt0253126,tt0844666,tt0174440,tt0233084",Rouge à lèvres (& arme à feu),FR,fr,0
tt0253126,10,nm1036769,actress,Receptionist,6.1,3701,nm0809321,"nm0298279,nm0698095",movie,High Heels and Low Lifes,0.0,2001.0,86.0,"Action,Comedy,Crime",2000.0,Jane Partridge,1930.0,2008.0,actress,"tt0253126,tt0844666,tt0174440,tt0233084",Rouge à lèvres et arme à feu,FR,fr,0
tt0268896,10,nm1143219,actor,Ritsa's client,7.2,1452,nm0659057,"nm2132842,nm0659057,nm0882822",movie,Afti i nyhta menei,0.0,2000.0,112.0,"Drama,Music,Romance",2000.0,Nikos Alatzas,,,actor,"tt0378897,tt0268896,tt0112285,tt0289552",Au bout de la nuit,FR,fr,0
tt0268896,5,nm1022383,actor,Miltos,7.2,1452,nm0659057,"nm2132842,nm0659057,nm0882822",movie,Afti i nyhta menei,0.0,2000.0,112.0,"Drama,Music,Romance",2000.0,Thanasis Viskadourakis,,,actor,"tt0268896,tt5748648,tt0806059,tt8377564",Au bout de la nuit,FR,fr,0
tt0268896,6,nm1381478,actor,Professor,7.2,1452,nm0659057,"nm2132842,nm0659057,nm0882822",movie,Afti i nyhta menei,0.0,2000.0,112.0,"Drama,Music,Romance",2000.0,Giannis Rozakis,,,actor,"tt0414753,tt0268896,tt0111390,tt1354666",Au bout de la nuit,FR,fr,0
tt0268896,9,nm4132669,actor,Singer,7.2,1452,nm0659057,"nm2132842,nm0659057,nm0882822",movie,Afti i nyhta menei,0.0,2000.0,112.0,"Drama,Music,Romance",2000.0,Akis,,,actor,tt0268896,Au bout de la nuit,FR,fr,0
tt0295682,8,nm0331730,actress,Rabia,6.7,2800,nm0438090,"nm0438090,nm2143007",movie,The Warrior,0.0,2001.0,86.0,"Adventure,Drama",2000.0,Mandakini Goswami,,,actress,"tt9805612,tt0295682,tt0337256,tt5791986",The Warrior,FR,fr,0
tt0295682,2,nm1045029,actor,"Katiba, Warrior's son",6.7,2800,nm0438090,"nm0438090,nm2143007",movie,The Warrior,0.0,2001.0,86.0,"Adventure,Drama",2000.0,Puru Chibber,,,actor,"tt6265988,tt19722802,tt1860700,tt3169676",The Warrior,FR,fr,0
tt0295682,3,nm1044690,actor,Biswas,6.7,2800,nm0438090,"nm0438090,nm2143007",movie,The Warrior,0.0,2001.0,86.0,"Adventure,Drama",2000.0,Aino Annuddin,,,actor,tt0295682,The Warrior,FR,fr,0
